PAFRM,PATO,PAQTY,PABUBB,PAFLAG,PAEFCC,PAEFYY,PAEFMM,PAEFDD,PASTCC,PASTYY,PASTMM,PASTDD,PACRCC,PACRYY,PACRMM,PACRDD,PACRTT,PACRUU,PACHCC,PACHYY,PACHMM,PACHDD,PACHTT,PACHUU
22.40,IPN15LS,2,C,,20,4,9,22,0,0,0,0,20,4,9,22,152846,MNESS,0,0,0,0,0,
22.40,11019S,1,D,,20,4,9,22,0,0,0,0,20,4,9,22,153251,MNESS,0,0,0,0,0,
22.40,11141S,1,E,,20,4,9,22,0,0,0,0,20,4,9,22,153353,MNESS,0,0,0,0,0,
221.30,BINSERT,2,A,,20,4,9,22,0,0,0,0,20,4,9,22,153627,MNESS,0,0,0,0,0,
221.30,GNDVT,1,B,,20,4,9,22,0,0,0,0,20,4,9,22,153637,MNESS,0,0,0,0,0,
221.30,SNSTKON,1,C,,20,4,9,22,0,0,0,0,20,4,9,22,153642,MNESS,0,0,0,0,0,
221.30,11209S,8,D,,20,4,9,22,0,0,0,0,20,4,9,22,153655,MNESS,0,0,0,0,0,
221.30,11386S,1,E,,20,4,9,22,0,0,0,0,20,4,9,22,153703,MNESS,0,0,0,0,0,
222.50,BINSERT,4,A,,20,4,9,22,0,0,0,0,20,4,9,22,153826,MNESS,0,0,0,0,0,
222.50,SNSTKON,2,B,,20,4,9,22,0,0,0,0,20,4,9,22,153831,MNESS,0,0,0,0,0,
222.50,11386S,2,C,,20,4,9,22,0,0,0,0,20,4,9,22,153841,MNESS,0,0,0,0,0,
223.50,BINSERT,6,A,,20,4,9,22,0,0,0,0,20,4,9,22,153927,MNESS,0,0,0,0,0,
223.50,SNSTKON,3,B,,20,4,9,22,0,0,0,0,20,4,9,22,153934,MNESS,0,0,0,0,0,
223.50,11386S,3,C,,20,4,9,22,0,0,0,0,20,4,9,22,153942,MNESS,0,0,0,0,0,
223.50,12254S,10,D,,20,4,9,22,0,0,0,0,20,4,9,22,153950,MNESS,0,0,0,0,0,
223.50,99018S,1,E,,20,4,9,22,0,0,0,0,20,4,9,22,153957,MNESS,0,0,0,0,0,
35.10,ASA10,1,A,,20,4,9,22,0,0,0,0,20,4,9,22,154250,MNESS,0,0,0,0,0,
35.10,IPN13LS,1,B,,20,4,9,22,0,0,0,0,20,4,9,22,154259,MNESS,0,0,0,0,0,
35.10,IPN15LS,2,C,,20,4,9,22,0,0,0,0,20,4,9,22,154308,MNESS,0,0,0,0,0,
35.12,ASA10,1,A,,20,4,9,22,0,0,0,0,20,4,9,22,154326,MNESS,0,0,0,0,0,
35.12,IP15LS,1,B,,20,4,9,22,0,0,0,0,20,4,9,22,154335,MNESS,0,0,0,0,0,
35.12,IP25LS,2,C,,20,4,9,22,0,0,0,0,20,4,9,22,154347,MNESS,0,0,0,0,0,
41.33,11016S,1,A,,20,4,9,22,0,0,0,0,20,4,9,22,155130,MNESS,0,0,0,0,0,
41.33,11136S,1,B,,20,4,9,22,0,0,0,0,20,4,9,22,155144,MNESS,0,0,0,0,0,
41.33,11139S,1,C,,20,4,9,22,0,0,0,0,20,4,9,22,155156,MNESS,0,0,0,0,0,
41.33,11502S,1,D,,20,4,9,22,0,0,0,0,20,4,9,22,155208,MNESS,0,0,0,0,0,
41.33,11505S,3,E,,20,4,9,22,0,0,0,0,20,4,9,22,155227,MNESS,0,0,0,0,0,
41.33,11582S,4,F,,20,4,9,22,0,0,0,0,20,4,9,22,155239,MNESS,0,0,0,0,0,
41.33,99003S,2,G,,20,4,9,22,0,0,0,0,20,4,9,22,155251,MNESS,0,0,0,0,0,
41.33,99043S,2,H,,20,4,9,22,0,0,0,0,20,4,9,22,155307,MNESS,0,0,0,0,0,
42.44,AS8,1,A,,20,4,9,22,0,0,0,0,20,4,9,22,155435,MNESS,0,0,0,0,0,
42.44,BASPLIT,1,B,,20,4,9,22,0,0,0,0,20,4,9,22,155442,MNESS,0,0,0,0,0,
42.44,BRPT,1,C,,20,4,9,22,0,0,0,0,20,4,9,22,155447,MNESS,0,0,0,0,0,
42.44,IPN15LS,2,D,,20,4,9,22,0,0,0,0,20,4,9,22,155453,MNESS,0,0,0,0,0,
42.44,IPN15SS,1,E,,20,4,9,22,0,0,0,0,20,4,9,22,155505,MNESS,0,0,0,0,0,
43.43,AD10W,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,81640,MNESS,0,0,0,0,0,
43.43,ISP25,3,B,,20,4,9,23,0,0,0,0,20,4,9,23,81654,MNESS,0,0,0,0,0,
43.43,IS1,1,C,,20,4,9,23,0,0,0,0,20,4,9,23,81700,MNESS,0,0,0,0,0,
44.31,AD8,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,81741,MNESS,20,4,9,23,82019,MNESS
44.31,IP15LS,2,B,,20,4,9,23,0,0,0,0,20,4,9,23,81819,MNESS,20,4,9,23,82130,MNESS
44.31,IS1,2,C,,20,4,9,23,0,0,0,0,20,4,9,23,81825,MNESS,0,0,0,0,0,
44.22,AD10W,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,81908,MNESS,0,0,0,0,0,
44.22,ISP15,5,B,,20,4,9,23,0,0,0,0,20,4,9,23,81918,MNESS,0,0,0,0,0,
44.22,IS1,2,C,,20,4,9,23,0,0,0,0,20,4,9,23,81925,MNESS,0,0,0,0,0,
45.33,ADH10W1,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,82259,MNESS,0,0,0,0,0,
45.33,IPN15LS,1,B,,20,4,9,23,0,0,0,0,20,4,9,23,82312,MNESS,20,4,9,23,82348,MNESS
45.33,IP25LS,1,C,,20,4,9,23,0,0,0,0,20,4,9,23,82325,MNESS,0,0,0,0,0,
45.33,IS1,2,D,,20,4,9,23,0,0,0,0,20,4,9,23,82346,MNESS,0,0,0,0,0,
46.14,ADA10,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,82626,MNESS,0,0,0,0,0,
46.14,IPN13LS,2,B,,20,4,9,23,0,0,0,0,20,4,9,23,82633,MNESS,0,0,0,0,0,
46.14,IPN15LS,6,C,,20,4,9,23,0,0,0,0,20,4,9,23,82643,MNESS,0,0,0,0,0,
46.15,ADA10,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,82658,MNESS,0,0,0,0,0,
46.15,IPN13LS,2,B,,20,4,9,23,0,0,0,0,20,4,9,23,82712,MNESS,0,0,0,0,0,
46.15,IPN15LS,6,C,,20,4,9,23,0,0,0,0,20,4,9,23,82718,MNESS,0,0,0,0,0,
46.24,11020S,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,82806,MNESS,20,4,9,23,83512,MNESS
46.24,IPN13LS,2,B,,20,4,9,23,0,0,0,0,20,4,9,23,82812,MNESS,0,0,0,0,0,
46.24,IPN15LS,6,C,,20,4,9,23,0,0,0,0,20,4,9,23,82857,MNESS,0,0,0,0,0,
46.30,AD10V,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,83031,MNESS,20,4,9,23,83508,MNESS
46.30,IPN13LS,2,B,,20,4,9,23,0,0,0,0,20,4,9,23,83039,MNESS,20,4,9,23,83124,MNESS
46.30,IPN15LS,3,C,,20,4,9,23,0,0,0,0,20,4,9,23,83046,MNESS,0,0,0,0,0,
46.40,ASA10,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,83137,MNESS,20,4,9,23,83217,MNESS
46.40,IPN13LS,2,B,,20,4,9,23,0,0,0,0,20,4,9,23,83148,MNESS,0,0,0,0,0,
46.40,IPN15LS,3,C,,20,4,9,23,0,0,0,0,20,4,9,23,83156,MNESS,0,0,0,0,0,
46.40,AD8,1,D,,20,4,9,23,0,0,0,0,20,4,9,23,83229,MNESS,0,0,0,0,0,
46.30,AD8,1,D,,20,4,9,23,0,0,0,0,20,4,9,23,83239,MNESS,0,0,0,0,0,
47.31,AD10V,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,83743,MNESS,20,4,9,23,83911,MNESS
47.31,IPN13LS,2,B,,20,4,9,23,0,0,0,0,20,4,9,23,83752,MNESS,0,0,0,0,0,
47.31,IPN15LS,6,C,,20,4,9,23,0,0,0,0,20,4,9,23,83759,MNESS,0,0,0,0,0,
47.31,ISP15,4,D,,20,4,9,23,0,0,0,0,20,4,9,23,83805,MNESS,20,4,9,23,83941,MNESS
47.31,IS1,3,E,,20,4,9,23,0,0,0,0,20,4,9,23,83818,MNESS,20,4,9,23,83945,MNESS
47.31,AD8,1,F,,20,4,9,23,0,0,0,0,20,4,9,23,83856,MNESS,20,4,9,23,83904,MNESS
47.31,IVS1,1,G,,20,4,9,23,0,0,0,0,20,4,9,23,83955,MNESS,0,0,0,0,0,
47.32,ADH10V1,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,84043,MNESS,0,0,0,0,0,
47.32,ISP15,6,C,,20,4,9,23,0,0,0,0,20,4,9,23,84715,MNESS,20,4,9,23,84847,MNESS
47.32,IS1,1,D,,20,4,9,23,0,0,0,0,20,4,9,23,84720,MNESS,0,0,0,0,0,
47.32,IVS1,2,E,,20,4,9,23,0,0,0,0,20,4,9,23,84726,MNESS,20,4,9,23,84855,MNESS
47.32,AD8,1,F,,20,4,9,23,0,0,0,0,20,4,9,23,84753,MNESS,0,0,0,0,0,
47.40,ADH8V1,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,85909,MNESS,20,4,9,23,90056,MNESS
47.40,AD8,1,B,,20,4,9,23,0,0,0,0,20,4,9,23,85917,MNESS,0,0,0,0,0,
47.40,ISP15,2,C,,20,4,9,23,0,0,0,0,20,4,9,23,85925,MNESS,0,0,0,0,0,
47.40,IVS1,1,D,,20,4,9,23,0,0,0,0,20,4,9,23,85938,MNESS,0,0,0,0,0,
47.40,AD10V,1,E,,20,4,9,23,0,0,0,0,20,4,9,23,90125,MNESS,0,0,0,0,0,
47.40,ISP25,3,F,,20,4,9,23,0,0,0,0,20,4,9,23,90151,MNESS,0,0,0,0,0,
47.40,IS1,1,G,,20,4,9,23,0,0,0,0,20,4,9,23,90159,MNESS,0,0,0,0,0,
50.36,GH1,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,90337,MNESS,0,0,0,0,0,
50.36,GSDETA,3,B,,20,4,9,23,0,0,0,0,20,4,9,23,90345,MNESS,0,0,0,0,0,
50.36,GUYSPN10,1,C,,20,4,9,23,0,0,0,0,20,4,9,23,90351,MNESS,0,0,0,0,0,
50.36,SECCLV1,1,D,,20,4,9,23,0,0,0,0,20,4,9,23,90401,MNESS,0,0,0,0,0,
50.36,11495S,1,E,,20,4,9,23,0,0,0,0,20,4,9,23,90411,MNESS,0,0,0,0,0,
60.60,GH2,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,90750,MNESS,0,0,0,0,0,
60.60,GUY16M,1,B,,20,4,9,23,0,0,0,0,20,4,9,23,90757,MNESS,0,0,0,0,0,
60.60,IGS12020,1,C,,20,4,9,23,0,0,0,0,20,4,9,23,90808,MNESS,0,0,0,0,0,
61.13,GH2,2,A,,20,4,9,23,0,0,0,0,20,4,9,23,90930,MNESS,0,0,0,0,0,
61.13,GUYSPN20,1,B,,20,4,9,23,0,0,0,0,20,4,9,23,90944,MNESS,0,0,0,0,0,
61.13,20MALWLD,50,C,,20,4,9,23,0,0,0,0,20,4,9,23,91005,MNESS,0,0,0,0,0,
61.13,IGS12020,1,D,,20,4,9,23,0,0,0,0,20,4,9,23,91016,MNESS,0,0,0,0,0,
61.30,GH2,2,A,,20,4,9,23,0,0,0,0,20,4,9,23,91055,MNESS,0,0,0,0,0,
61.30,GUYSPN20,1,B,,20,4,9,23,0,0,0,0,20,4,9,23,91103,MNESS,0,0,0,0,0,
71.12,C/OMS,2,A,,20,4,9,23,0,0,0,0,20,4,9,23,91624,MNESS,0,0,0,0,0,
71.12,JUMPBAIL,4,B,,20,4,9,23,0,0,0,0,20,4,9,23,91633,MNESS,0,0,0,0,0,
71.12,99026S,2,C,,20,4,9,23,0,0,0,0,20,4,9,23,91639,MNESS,0,0,0,0,0,
71.22,SBDISC,2,A,,20,4,9,23,0,0,0,0,20,4,9,23,91658,MNESS,0,0,0,0,0,
73.11,JUMPTAP,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,91719,MNESS,0,0,0,0,0,
73.11,BAG58,2,B,,20,4,9,23,0,0,0,0,20,4,9,23,91740,MNESS,0,0,0,0,0,
73.11,JUMPBAIL,1,C,,20,4,9,23,0,0,0,0,20,4,9,23,91752,MNESS,0,0,0,0,0,
73.11,SQZON,2,D,,20,4,9,23,0,0,0,0,20,4,9,23,91758,MNESS,0,0,0,0,0,
73.11,12311S,15,E,,20,4,9,23,0,0,0,0,20,4,9,23,91807,MNESS,0,0,0,0,0,
73.30,BAG58,2,A,,20,4,9,23,0,0,0,0,20,4,9,23,93732,MNESS,0,0,0,0,0,
73.30,2PHDH,1,B,,20,4,9,23,0,0,0,0,20,4,9,23,93816,MNESS,0,0,0,0,0,
73.30,AD8,1,C,,20,4,9,23,0,0,0,0,20,4,9,23,93831,MNESS,0,0,0,0,0,
75.62,ARD,3,A,,20,4,9,23,0,0,0,0,20,4,9,23,93856,MNESS,0,0,0,0,0,
75.62,AS8,1,B,,20,4,9,23,0,0,0,0,20,4,9,23,93905,MNESS,0,0,0,0,0,
80.31,BAG58,2,A,,20,4,9,23,0,0,0,0,20,4,9,23,94306,MNESS,0,0,0,0,0,
80.31,BONDXFR,1,B,,20,4,9,23,0,0,0,0,20,4,9,23,94317,MNESS,0,0,0,0,0,
80.31,JUMPTAP,1,C,,20,4,9,23,0,0,0,0,20,4,9,23,94324,MNESS,0,0,0,0,0,
80.31,SQZON,1,D,,20,4,9,23,0,0,0,0,20,4,9,23,94331,MNESS,0,0,0,0,0,
80.31,11388S,1,E,,20,4,9,23,0,0,0,0,20,4,9,23,94341,MNESS,0,0,0,0,0,
80.31,12311S,15,F,,20,4,9,23,0,0,0,0,20,4,9,23,94350,MNESS,0,0,0,0,0,
80.31,C/OMS,1,G,,20,4,9,23,0,0,0,0,20,4,9,23,94406,MNESS,0,0,0,0,0,
81.23,BAG58,3,A,,20,4,9,23,0,0,0,0,20,4,9,23,94457,MNESS,0,0,0,0,0,
81.23,BRKXF3H,1,B,,20,4,9,23,0,0,0,0,20,4,9,23,94507,MNESS,0,0,0,0,0,
81.23,JUMPTAP,3,C,,20,4,9,23,0,0,0,0,20,4,9,23,94514,MNESS,0,0,0,0,0,
81.23,3PHYL,1,D,,20,4,9,23,0,0,0,0,20,4,9,23,94523,MNESS,0,0,0,0,0,
81.23,C/OMS,1,E,,20,4,9,23,0,0,0,0,20,4,9,23,94543,MNESS,0,0,0,0,0,
86.20,GNDPOLE2,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,94824,MNESS,0,0,0,0,0,
86.20,GNDROD58,5,B,,20,4,9,23,0,0,0,0,20,4,9,23,94841,MNESS,0,0,0,0,0,
86.30,GNDPOLE,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,94914,MNESS,0,0,0,0,0,
87.11,BAG58,2,A,,20,4,9,23,0,0,0,0,20,4,9,23,94941,MNESS,0,0,0,0,0,
87.11,C/OMS,1,B,,20,4,9,23,0,0,0,0,20,4,9,23,95025,MNESS,0,0,0,0,0,
87.11,JUMPBAIL,1,C,,20,4,9,23,0,0,0,0,20,4,9,23,95033,MNESS,0,0,0,0,0,
87.11,SQZON,2,D,,20,4,9,23,0,0,0,0,20,4,9,23,95042,MNESS,0,0,0,0,0,
87.11,12311S,15,E,,20,4,9,23,0,0,0,0,20,4,9,23,95053,MNESS,0,0,0,0,0,
87.11,AS8,1,F,,20,4,9,23,0,0,0,0,20,4,9,23,95100,MNESS,0,0,0,0,0,
87.40,BAG58,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,95216,MNESS,0,0,0,0,0,
87.40,BRKXF3H,1,B,,20,4,9,23,0,0,0,0,20,4,9,23,95229,MNESS,0,0,0,0,0,
87.40,C/OMS,3,C,,20,4,9,23,0,0,0,0,20,4,9,23,95237,MNESS,0,0,0,0,0,
87.40,JUMPBAIL,3,D,,20,4,9,23,0,0,0,0,20,4,9,23,95252,MNESS,0,0,0,0,0,
87.40,3PHYL,1,E,,20,4,9,23,0,0,0,0,20,4,9,23,95304,MNESS,0,0,0,0,0,
92.12,STLTA6,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,95611,MNESS,0,0,0,0,0,
94.10,SQZON,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,95858,MNESS,0,0,0,0,0,
94.10,11136S,2,B,,20,4,9,23,0,0,0,0,20,4,9,23,95908,MNESS,0,0,0,0,0,
94.10,11537S,1,C,,20,4,9,23,0,0,0,0,20,4,9,23,95916,MNESS,0,0,0,0,0,
94.10,99035S,2,D,,20,4,9,23,0,0,0,0,20,4,9,23,95926,MNESS,0,0,0,0,0,
94.23,STLTA10,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,100457,MNESS,0,0,0,0,0,
94.23,STLTH1,1,B,,20,4,9,23,0,0,0,0,20,4,9,23,100510,MNESS,0,0,0,0,0,
94.23,STLTR2,1,C,,20,4,9,23,0,0,0,0,20,4,9,23,100726,MNESS,0,0,0,0,0,
98.11,STLTH1,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,101320,MNESS,20,4,9,23,101343,MNESS
98.11,STLTR2,1,B,,20,4,9,23,0,0,0,0,20,4,9,23,101333,MNESS,0,0,0,0,0,
98.22,STLTH2,1,A,,20,4,9,23,0,0,0,0,20,4,9,23,101352,MNESS,0,0,0,0,0,
98.22,STLTR4,1,B,,20,4,9,23,0,0,0,0,20,4,9,23,101359,MNESS,0,0,0,0,0,
61.34,GP1,2,A,,20,4,9,23,0,0,0,0,20,4,9,23,103815,MNESS,0,0,0,0,0,
61.34,GUY20M,1,B,,20,4,9,23,0,0,0,0,20,4,9,23,103837,MNESS,0,0,0,0,0,
61.34,TEC,1,C,,20,4,9,23,0,0,0,0,20,4,9,23,103842,MNESS,0,0,0,0,0,
TD-1D,99010S,6,B,,20,4,9,24,0,0,0,0,20,4,9,24,81830,MNESS,0,0,0,0,0,
TD-1D,99005S,39,C,,20,4,9,24,0,0,0,0,20,4,9,24,81901,MNESS,0,0,0,0,0,
TD-1D,99008S,3,D,,20,4,9,24,0,0,0,0,20,4,9,24,81927,MNESS,0,0,0,0,0,
TD-1D,11141S,6,E,,20,4,9,24,0,0,0,0,20,4,9,24,82003,MNESS,0,0,0,0,0,
TD-1D,CA,6,F,,20,4,9,24,0,0,0,0,20,4,9,24,82031,MNESS,0,0,0,0,0,
TD-1D,11195S,6,G,,20,4,9,24,0,0,0,0,20,4,9,24,82041,MNESS,0,0,0,0,0,
TD-1D,11199S,6,H,,20,4,9,24,0,0,0,0,20,4,9,24,82131,MNESS,0,0,0,0,0,
TD-1D,11018S,4,J,,20,4,9,24,0,0,0,0,20,4,9,24,82210,MNESS,0,0,0,0,0,
TD-1D,11609S,2,K,,20,4,9,24,0,0,0,0,20,4,9,24,82227,MNESS,0,0,0,0,0,
TD-1D,11507S,30,L,,20,4,9,24,0,0,0,0,20,4,9,24,82332,MNESS,0,0,0,0,0,
TD-1D,99016S,48,M,,20,4,9,24,0,0,0,0,20,4,9,24,82404,MNESS,0,0,0,0,0,
TD-1D,99042S,72,N,,20,4,9,24,0,0,0,0,20,4,9,24,82437,MNESS,20,4,9,24,82623,MNESS
TD-1D,99054S,6,P,,20,4,9,24,0,0,0,0,20,4,9,24,82555,MNESS,20,4,9,24,82626,MNESS
TD-1D,11817S,12,Q,,20,4,9,24,0,0,0,0,20,4,9,24,82658,MNESS,0,0,0,0,0,
TD-1D,11815S,6,R,,20,4,9,24,0,0,0,0,20,4,9,24,82714,MNESS,0,0,0,0,0,
TD-1DG,99010S,6,B,,20,4,9,24,0,0,0,0,20,4,9,24,83015,MNESS,20,4,9,24,83550,MNESS
TD-1DG,99005S,39,C,,20,4,9,24,0,0,0,0,20,4,9,24,83029,MNESS,20,4,9,24,83036,MNESS
TD-1DG,99008S,3,D,,20,4,9,24,0,0,0,0,20,4,9,24,83045,MNESS,0,0,0,0,0,
TD-1DG,11141S,6,E,,20,4,9,24,0,0,0,0,20,4,9,24,83104,MNESS,0,0,0,0,0,
TD-1DG,CA,6,F,,20,4,9,24,0,0,0,0,20,4,9,24,83110,MNESS,0,0,0,0,0,
TD-1DG,11195S,6,G,,20,4,9,24,0,0,0,0,20,4,9,24,83125,MNESS,0,0,0,0,0,
TD-1DG,11199S,6,H,,20,4,9,24,0,0,0,0,20,4,9,24,83134,MNESS,0,0,0,0,0,
TD-1DG,11609S,2,J,,20,4,9,24,0,0,0,0,20,4,9,24,83213,MNESS,20,4,9,24,83451,MNESS
TD-1DG,11507S,30,K,,20,4,9,24,0,0,0,0,20,4,9,24,83233,MNESS,20,4,9,24,83441,MNESS
TD-1DG,99016S,48,L,,20,4,9,24,0,0,0,0,20,4,9,24,83242,MNESS,20,4,9,24,83431,MNESS
TD-1DG,99042S,72,M,,20,4,9,24,0,0,0,0,20,4,9,24,83320,MNESS,20,4,9,24,83426,MNESS
TD-1DG,99054S,6,N,,20,4,9,24,0,0,0,0,20,4,9,24,83329,MNESS,20,4,9,24,83404,MNESS
TD-1DG,11817S,12,P,,20,4,9,24,0,0,0,0,20,4,9,24,83336,MNESS,20,4,9,24,83401,MNESS
TD-1DG,11815S,6,Q,,20,4,9,24,0,0,0,0,20,4,9,24,83346,MNESS,20,4,9,24,83358,MNESS
TD-1DG,11018S,4,R,,20,4,9,24,0,0,0,0,20,4,9,24,83817,MNESS,0,0,0,0,0,
TH-1A,11611S,1,A,,20,4,9,24,0,0,0,0,20,4,9,24,93508,MNESS,20,4,9,24,93515,MNESS
TH-1A,11816S,2,B,,20,4,9,24,0,0,0,0,20,4,9,24,93541,MNESS,0,0,0,0,0,
TH-1A,ISP115,3,C,,20,4,9,24,0,0,0,0,20,4,9,24,93603,MNESS,0,0,0,0,0,
TH-1A,OHGWDE,2,D,,20,4,9,24,0,0,0,0,20,4,9,24,93643,MNESS,0,0,0,0,0,
TH-1A,TEC,2,E,,20,4,9,24,0,0,0,0,20,4,9,24,93649,MNESS,0,0,0,0,0,
TH-1A,99016S,3,F,,20,4,9,24,0,0,0,0,20,4,9,24,93656,MNESS,0,0,0,0,0,
TH-1A,99005S,3,G,,20,4,9,24,0,0,0,0,20,4,9,24,93707,MNESS,0,0,0,0,0,
TH-1A,99004S,2,H,,20,4,9,24,0,0,0,0,20,4,9,24,93720,MNESS,0,0,0,0,0,
TH-1A,99054S,10,J,,20,4,9,24,0,0,0,0,20,4,9,24,93739,MNESS,0,0,0,0,0,
TH-1A,99043S,6,K,,20,4,9,24,0,0,0,0,20,4,9,24,94210,MNESS,0,0,0,0,0,
TH-11,CA,6,B,,20,4,9,24,0,0,0,0,20,4,9,24,100702,MNESS,0,0,0,0,0,
TH-11,OHGWDE,6,C,,20,4,9,24,0,0,0,0,20,4,9,24,100710,MNESS,0,0,0,0,0,
TH-11,11195S,9,D,,20,4,9,24,0,0,0,0,20,4,9,24,100725,MNESS,0,0,0,0,0,
TH-11,11199S,6,E,,20,4,9,24,0,0,0,0,20,4,9,24,100752,MNESS,0,0,0,0,0,
TH-11,99051S,6,F,,20,4,9,24,0,0,0,0,20,4,9,24,100805,MNESS,0,0,0,0,0,
TH-11,99043S,12,G,,20,4,9,24,0,0,0,0,20,4,9,24,100822,MNESS,0,0,0,0,0,
TH-11,SQZON,4,H,,20,4,9,24,0,0,0,0,20,4,9,24,100833,MNESS,0,0,0,0,0,
TH-11,GUYSPN16,50,J,,20,4,9,24,0,0,0,0,20,4,9,24,100849,MNESS,0,0,0,0,0,
TH-115-1S,99051S,8,B,,20,4,9,24,0,0,0,0,20,4,9,24,114202,MNESS,0,0,0,0,0,
TH-115-1S,99005S,6,C,,20,4,9,24,0,0,0,0,20,4,9,24,114212,MNESS,0,0,0,0,0,
TH-115-1S,99006S,4,D,,20,4,9,24,0,0,0,0,20,4,9,24,114222,MNESS,0,0,0,0,0,
TH-115-1S,11807S,4,E,,20,4,9,24,0,0,0,0,20,4,9,24,114229,MNESS,0,0,0,0,0,
TH-115-1S,11816S,12,F,,20,4,9,24,0,0,0,0,20,4,9,24,114245,MNESS,0,0,0,0,0,
TH-115-1S,99016S,19,G,,20,4,9,24,0,0,0,0,20,4,9,24,114302,MNESS,0,0,0,0,0,
TH-115-1S,PTP,2,H,,20,4,9,24,0,0,0,0,20,4,9,24,114311,MNESS,0,0,0,0,0,
TH-115-1S,11611S,2,J,,20,4,9,24,0,0,0,0,20,4,9,24,114324,MNESS,0,0,0,0,0,
TH-115-1S,99042S,12,K,,20,4,9,24,0,0,0,0,20,4,9,24,114331,MNESS,0,0,0,0,0,
TH-115-1S,11815S,3,L,,20,4,9,24,0,0,0,0,20,4,9,24,114342,MNESS,0,0,0,0,0,
TH-115-1S,11817S,6,M,,20,4,9,24,0,0,0,0,20,4,9,24,114411,MNESS,0,0,0,0,0,
TH-12,11507S,8,B,,20,4,9,24,0,0,0,0,20,4,9,24,143050,MNESS,0,0,0,0,0,
TH-12,CST240,3,C,,20,4,9,24,0,0,0,0,20,4,9,24,143101,MNESS,0,0,0,0,0,
TH-12,CA,6,D,,20,4,9,24,0,0,0,0,20,4,9,24,143112,MNESS,20,4,9,24,143129,MNESS
TH-12,11195S,9,E,,20,4,9,24,0,0,0,0,20,4,9,24,143125,MNESS,0,0,0,0,0,
TH-12,99014S,6,F,,20,4,9,24,0,0,0,0,20,4,9,24,143140,MNESS,0,0,0,0,0,
TH-12,DBLBNLDDE,3,G,,20,4,9,24,0,0,0,0,20,4,9,24,143207,MNESS,0,0,0,0,0,
TH-12,99012S,4,H,,20,4,9,24,0,0,0,0,20,4,9,24,143225,MNESS,0,0,0,0,0,
TH-12,SPANGUY16,50,J,,20,4,9,24,0,0,0,0,20,4,9,24,143353,MNESS,0,0,0,0,0,
GS-37,12370,1,A,,20,4,9,24,0,0,0,0,20,4,9,24,144313,MNESS,0,0,0,0,0,
PT95HWP,POLETAG,1,A,,20,4,9,24,0,0,0,0,20,4,9,24,144558,MNESS,0,0,0,0,0,
PT95HWP,PTP,1,B,,20,4,9,24,0,0,0,0,20,4,9,24,144606,MNESS,20,4,9,24,144617,MNESS
PT95HWP,12214S,1,C,,20,4,9,24,0,0,0,0,20,4,9,24,144616,MNESS,0,0,0,0,0,
TH-4SA,BOND1P,3,A,,20,4,9,24,0,0,0,0,20,4,9,24,144845,MNESS,20,4,10,5,142442,MNESS
TM-31,EIOTS,1,A,,20,4,9,24,0,0,0,0,20,4,9,24,144940,MNESS,0,0,0,0,0,
TS-4HD,EIOTS,1,A,,20,4,9,24,0,0,0,0,20,4,9,24,145201,MNESS,0,0,0,0,0,
214.50,ARD,3,A,,20,4,9,24,0,0,0,0,20,4,9,24,145621,MNESS,0,0,0,0,0,
214.50,BONDEQUP,3,B,,20,4,9,24,0,0,0,0,20,4,9,24,145632,MNESS,0,0,0,0,0,
214.50,BRKFG48,3,C,,20,4,9,24,0,0,0,0,20,4,9,24,145640,MNESS,0,0,0,0,0,
214.50,BRKT6,3,D,,20,4,9,24,0,0,0,0,20,4,9,24,145658,MNESS,0,0,0,0,0,
214.50,CABLETAG,3,E,,20,4,9,24,0,0,0,0,20,4,9,24,145705,MNESS,0,0,0,0,0,
214.50,CANTON,30,F,,20,4,9,24,0,0,0,0,20,4,9,24,145710,MNESS,0,0,0,0,0,
214.50,11144S,4,G,,20,4,9,24,0,0,0,0,20,4,9,24,145725,MNESS,20,4,9,27,84930,MNESS
214.50,TC2P750,3,H,,20,4,9,24,0,0,0,0,20,4,9,24,145738,MNESS,0,0,0,0,0,
214.50,TC2P750X,3,J,,20,4,9,24,0,0,0,0,20,4,9,24,145752,MNESS,0,0,0,0,0,
